2743,1,3,7,5,1,2,4,0,16
2744,1,0,15,0,2,5,4,0,44
2745,0,5,3,0,0,7,0,31
2746,2,1,0,3,0,3,0,0,13
2747,1,5,0,7,7,3,8,5,0
2748,2,5,0,0,0,1,1,0,14
2749,0,0,1,4,4,3,0,0,0
2750,3,0,10,3,4,1,10,0,22
2751,7,0,0,5,1,0,6,0,55
2752,1,0,1,2,0,0,0,5,42
2753,1,0,3,3,0,0,11,0,44
2754,2,1,6,0,3,0,0,0,20
2755,1,0,15,1,4,3,0,7,0
2756,2,0,0,11,8,1,1,0,0
2757,3,3,0,3,11,0,11,1,21
2758,1,3,5,4,0,0,0,16
2759,20,5,0,0,5,0,0,0,0
2760,0,0,0,1,5,0,0,0,13
2761,8,1,0,2,2,0,0,0,0
2762,0,5,0,2,7,0,3,0,0
2763,7,0,1,1,0,0,10,0,0
2764,19,2,10,3,8,0,2,0,0
2765,4,0,0,0,8,1,6,0,0
2766,0,0,15,0,2,0,10,0,31
2767,4,5,2,7,4,1,0,0,0
2768,0,0,0,2,0,2,0,0,27
2769,19,0,12,10,9,0,14,0,0
2770,2,1,16,6,9,0,5,0,22
2771,3,0,10,7,2,0,0,0,21
2772,1,5,14,2,0,0,8,0,35
2773,4,0,5,5,11,0,10,0,0
2774,0,0,2,1,7,8,8,0,10
2775,23,2,0,1,0,6,12,0,41
2776,19,0,1,7,6,0,3,0,22
2777,8,5,0,1,0,1,2,0,0
2778,1,0,2,4,1,0,13,0,
2779,1,2,11,5,0,1,7,0,23
2780,13,2,0,4,1,8,12,0,16
2781,0,2,0,4,5,0,0,0,0
2782,1,0,16,3,9,0,1,0,0
2783,0,0,22,6,0,4,0,9
2784,3,3,0,7,6,0,0,5,0
2785,29,2,0,11,2,0,7,0,0
2786,0,0,26,0,5,0,1,8,27
2787,0,3,4,8,0,2,1,0,0
2788,4,5,25,2,5,0,0,0,0
2789,1,3,2,2,1,3,0,0,21
2790,19,1,0,10,2,3,9,0,27
2791,22,5,6,1,0,0,6,0,0
2792,7,4,7,4,0,8,5,0,0
2793,25,0,0,7,11,7,1,7,2
2794,22,3,11,0,2,0,0,0,0
2795,2,0,0,4,4,0,0,0,0
2796,0,2,10,1,0,4,0,0,38
2797,1,0,13,5,4,7,10,0,0
2798,2,2,0,6,1,0,7,0,7
2799,2,2,0,6,2,0,11,0,27
2800,23,2,0,6,4,0,1,0,
2801,8,5,2,3,4,0,1,0,42
2802,0,5,0,6,0,6,10,0,36
2803,3,5,9,2,4,0,8,0,0
2804,0,1,9,2,0,1,0,0,25
2805,1,3,23,1,1,1,7,0,0
2806,1,4,0,4,6,2,1,0,2
2807,2,2,0,1,3,0,7,0,5
2808,0,0,2,10,2,0,0,13
2809,8,0,9,2,3,0,0,0,0
2810,0,0,0,0,3,1,0,0,0
2811,0,4,10,0,3,4,11,3,
2812,0,1,5,4,4,0,2,0,2
2813,0,4,13,5,1,1,0,5,40
2814,1,5,0,7,0,0,2,0,54
2815,2,1,4,3,1,1,9,0,0
2816,21,0,14,2,8,8,2,0,30
2817,1,3,5,5,8,1,6,0,26
2818,7,0,6,1,9,0,14,0,42
2819,2,2,0,3,1,0,0,0,28
2820,2,0,9,4,0,1,4,8,46
2821,3,0,0,5,8,1,12,0,12
2822,3,3,0,6,9,0,14,5,0
2823,23,0,26,4,7,0,8,0,14
2824,2,0,0,4,9,0,14,0,13
2825,7,4,0,1,7,0,0,10,0
2826,2,0,2,4,1,0,0,0,48
2827,31,0,9,0,9,0,14,0,8
2828,2,3,2,0,0,1,1,0,0
2829,21,0,10,0,3,0,8,0
2830,20,2,0,8,6,2,4,8,15
2831,2,5,0,0,5,0,0,0,22
2832,0,3,9,4,0,1,1,0,0
2833,20,1,30,11,4,0,11,0,5
2834,0,0,5,2,2,0,0,21
2835,0,2,0,2,2,3,1,0,27
2836,1,0,0,2,1,0,4,0,27
2837,2,3,1,2,3,2,4,0,0
2838,1,5,0,3,2,2,6,2,40
2839,21,0,6,2,5,0,1,0,37
2840,1,1,13,1,5,0,0,0,9
2841,0,0,16,6,9,0,8,0,22
2842,2,4,3,9,5,0,10,4,34
2843,1,0,6,4,0,2,11,0,14
2844,2,5,23,2,12,0,0,0,22
2845,2,1,7,0,5,0,0,0,11
2846,4,0,0,0,4,7,11,0,0
2847,3,3,0,6,12,0,0,0,27
2848,0,0,7,2,3,0,0,0,0
2849,2,1,14,3,2,0,0,0,40
2850,8,1,0,8,4,8,1,0,7
2851,0,5,5,3,2,0,0,1,32
2852,0,3,5,5,0,9,0,22
2853,2,0,0,4,4,0,3,0,14
2854,2,5,5,5,0,1,11,0,0
2855,0,0,0,6,2,0,9,0,13
2856,1,1,0,0,8,0,8,0,26
2857,2,1,12,6,6,0,4,0,0
2858,0,1,16,6,9,0,1,0,14
2859,2,0,14,6,11,2,0,0,3
2860,30,4,0,6,0,3,9,0,0
2861,26,5,0,6,3,0,0,0,57
2862,2,0,6,6,0,0,0,3
2863,1,1,7,0,4,0,0,3,7
2864,1,2,1,4,8,1,10,0,37
2865,20,0,16,2,9,0,4,0,5
2866,1,0,16,2,9,0,5,0,0
2867,0,0,5,2,5,0,10,0,6
2868,23,0,16,0,9,0,0,4,34
2869,3,2,6,5,3,0,5,0,0
2870,2,0,6,10,5,0,0,0,0
2871,2,2,16,6,9,0,1,0,6
2872,1,1,0,10,0,2,0,0,11
2873,1,2,0,6,2,0,1,5,46
2874,2,0,2,7,1,0,6,0,0
2875,23,1,2,9,0,2,2,3,0
2876,1,0,0,6,0,0,0,0,0
2877,8,5,14,9,4,7,0,0,0
2878,1,3,6,6,1,2,0,0,0
2879,0,4,10,3,3,1,0,0,0
2880,2,0,14,2,0,0,1,0,0
2881,2,0,3,4,4,0,0,8
2882,25,0,5,5,5,0,0,0,42
2883,0,3,0,5,1,1,0,0,25
2884,0,0,0,3,3,0,0,0,0
2885,29,0,1,4,3,0,0,38
2886,0,0,0,7,1,0,0,0,0
2887,0,3,0,0,0,0,9,0,20
2888,2,0,0,1,2,7,0,0
2889,21,0,0,4,4,0,2,0,54
2890,3,0,16,1,9,0,6,2,0
2891,28,3,14,10,3,3,8,0,9
2892,0,0,26,5,3,0,5,0,21
2893,2,3,0,4,3,1,0,7,54
2894,2,2,16,5,9,0,0,0,0
2895,4,2,0,1,7,1,0,0,42
2896,2,0,4,7,0,3,0,0,
2897,1,0,4,1,4,0,8,0,0
2898,25,2,0,6,3,0,13,7,20
2899,4,0,0,5,0,4,0,0,29
2900,2,0,0,0,0,2,0,8,7
2901,0,3,0,2,5,0,0,0,0
2902,0,1,14,5,5,0,0,7,0
2903,2,0,12,10,3,2,5,0,14
2904,3,0,18,0,2,0,0,48
2905,1,0,5,4,0,4,8,0,38
2906,2,0,0,0,0,7,0,4
2907,1,0,0,0,7,5,0,3
2908,2,5,0,1,2,2,0,0,6
2909,0,0,0,3,2,1,13,0,30
2910,8,0,4,6,3,0,8,0,0
2911,1,4,0,1,1,2,1,0,0
2912,2,2,13,1,3,0,5,0,18
2913,0,5,0,4,2,1,5,0,31
2914,2,1,14,6,2,1,0,0,40
2915,0,5,23,5,2,8,8,1,17
2916,1,5,6,2,3,1,0,5,0
2917,0,2,0,8,10,2,1,0,8
2918,2,0,17,8,1,0,1,0,0
2919,1,0,0,10,6,0,1,0,22
2920,1,4,26,9,3,0,0,0,39
2921,0,3,16,4,9,0,0,0,13
2922,2,0,0,1,5,0,5,0,0
2923,2,0,14,5,1,0,10,5,0
2924,1,4,12,3,6,1,1,0,0
2925,0,0,1,0,6,0,3,0,28
2926,0,5,0,0,0,1,1,0,9
2927,0,4,5,4,2,7,2,0,42
2928,2,1,0,5,2,1,0,0,0
2929,2,1,0,8,0,1,1,0,0
2930,2,0,0,1,3,0,1,0,0
2931,0,0,3,0,8,0,0,45
2932,2,0,0,0,3,5,1,0,54
2933,3,0,26,0,0,0,1,0,15
2934,8,2,6,8,2,0,7,0,0
2935,1,0,1,6,0,0,0,0,8
2936,1,4,0,4,3,1,12,0,45
2937,2,4,0,5,1,0,11,0,24
2938,1,4,0,3,1,1,1,0,0
2939,20,0,7,0,2,6,1,1,35
2940,8,0,0,4,8,1,0,0,19
2941,2,1,0,7,5,0,10,10,51
2942,13,5,4,7,9,0,14,0,0
2943,0,5,17,4,3,1,0,0,11
2944,1,1,5,6,3,0,6,0,2
2945,0,0,22,10,4,3,1,0,0
2946,0,0,3,0,2,0,0,0
2947,2,0,2,0,2,0,8,7
2948,1,4,16,9,9,0,0,0,0
2949,22,0,0,3,4,0,9,0,13
2950,1,0,1,8,2,0,0,0,0
2951,7,4,0,1,6,0,7,0,34
2952,0,5,17,7,2,3,1,0,0
2953,1,3,13,6,6,0,1,0,0
2954,4,0,17,0,0,0,0,0,45
2955,1,0,15,7,1,0,0,0,18
2956,0,3,13,6,2,3,1,0,34
2957,0,3,0,6,3,8,1,0,0
2958,0,0,14,6,3,3,0,0,0
2959,2,3,14,5,4,4,1,0,0
2960,0,3,2,4,2,0,7,0,11
2961,2,1,0,8,8,0,1,0,0
2962,1,0,27,12,9,0,0,0,0
2963,1,4,0,11,3,2,0,0,55
2964,0,0,0,1,2,0,11,0,42
2965,23,2,17,2,0,2,0,7,0
2966,2,5,12,10,10,1,7,8,14
2967,2,0,10,0,0,7,1,2,49
2968,0,0,25,1,0,0,0,0,11
2969,1,0,23,1,2,2,2,0,0
2970,2,0,16,2,9,0,1,0,38
2971,0,2,0,3,7,0,4,0,3
2972,2,2,11,1,2,1,10,0,27
2973,1,4,6,7,1,0,9,0,0
2974,2,3,2,0,0,1,2,0
2975,3,1,0,0,0,2,11,4,20
2976,2,3,0,7,3,0,1,0,0
2977,3,0,0,3,7,11,6,9
2978,2,0,11,6,3,0,11,0,
2979,21,0,0,3,0,4,3,0,6
2980,20,0,17,7,3,4,1,0,45
2981,0,2,0,2,5,0,1,0,2
2982,2,0,0,2,1,0,0,0,18
2983,1,0,22,4,2,1,1,3,9
2984,1,0,0,6,1,7,1,0,41
2985,2,0,0,4,4,0,0,0,48
2986,0,2,16,0,9,0,1,0,0
2987,2,3,5,0,2,1,1,0,8
2988,2,0,0,5,1,3,1,0,14
2989,1,0,18,5,0,0,15,0,6
2990,2,2,2,0,0,1,1,2,48
2991,2,0,6,3,8,2,2,6,48
2992,2,0,3,0,4,0,2,5,8
2993,2,0,0,9,3,2,0,0,12
2994,0,0,10,6,8,0,0,0,10
2995,0,3,5,6,2,1,0,0,0
2996,1,0,3,4,8,0,4,0,12
2997,26,5,0,1,4,0,1,0,0
2998,23,4,0,10,6,3,3,0,0
2999,2,2,16,2,9,0,0,0,15
3000,
3001,0,4,0,1,8,1,0,0,6
3002,7,1,0,2,10,7,0,2,4
3003,0,5,0,5,0,1,1,0,54
3004,1,1,17,3,1,0,5,0,53
3005,1,0,2,10,2,0,0,0,0
3006,1,0,17,5,0,15,0,30
3007,3,0,5,0,0,1,0,0,9
3008,2,0,11,4,2,1,5,0,21
3009,0,3,1,0,8,1,1,0,18
3010,0,0,13,4,0,7,3,0,
3011,0,0,9,1,8,0,8,0,17
3012,1,5,7,9,2,0,0,0,0
3013,3,3,27,12,9,0,0,7,0
3014,2,3,18,2,10,1,10,0,0
3015,7,0,0,2,2,2,0,0,4
3016,2,0,5,4,3,0,0,6,
3017,1,0,17,4,4,6,0,0,31
3018,8,0,6,8,1,0,6,0,40
3019,0,4,3,11,3,0,5,0,0
3020,3,0,9,4,8,3,11,0,34
3021,1,0,0,4,11,4,3,0,3
3022,1,1,2,2,0,0,0,0,33
3023,22,3,12,4,11,1,2,0,33
3024,4,4,21,4,0,1,1,0,37
3025,1,5,11,1,0,1,6,0,6
3026,1,0,1,2,5,0,5,0,31
3027,2,4,6,2,11,0,0,0,0
3028,1,3,0,4,8,7,7,0,0
3029,3,4,21,4,8,8,9,0,14
3030,3,0,0,10,4,3,4,0,0
3031,0,3,4,2,0,2,4,0,5
3032,21,4,6,4,8,2,2,0,8
3033,8,2,0,0,2,6,0,0
3034,1,2,1,0,2,0,1,0,8
3035,23,4,0,4,1,3,3,0,0
3036,0,0,6,4,0,3,0,0,2
3037,2,2,13,4,8,3,3,0,
3038,7,4,0,4,1,0,1,0,51
3039,27,4,0,4,9,1,0,0,55
3040,3,0,0,6,2,4,4,0,23
3041,8,1,0,3,2,0,3,0,31
3042,1,3,29,8,0,0,10,0,13
3043,4,4,0,3,0,0,0,0
3044,4,1,0,7,2,0,5,0,54
3045,0,2,0,6,1,0,0,0,55
3046,8,0,14,5,9,0,14,0,53
3047,0,0,0,1,0,4,0,21
3048,1,0,14,9,7,0,13,0,7
3049,1,5,21,1,4,2,5,0,4
3050,8,5,11,0,2,1,0,0,0
3051,4,2,0,1,1,0,0,0,0
3052,0,1,17,3,10,1,0,0,53
3053,1,5,0,6,2,4,0,0,14
3054,3,5,6,11,2,0,1,0,0
3055,0,4,9,0,2,4,1,0,13
3056,2,0,9,8,0,8,0,0
3057,1,0,0,1,0,3,12,0,
3058,0,0,4,8,6,0,0,0,19
3059,3,3,26,0,3,0,0,0,21
3060,8,4,3,2,0,7,0,0,25
3061,1,1,4,6,0,7,1,1,4
3062,1,4,0,7,3,0,0,0
3063,0,0,9,7,7,4,0,0,29
3064,1,2,0,1,0,0,1,0,14
3065,1,2,0,6,7,2,4,0,21
3066,1,0,0,4,4,1,1,1,0
3067,8,3,0,4,0,1,1,0,6
3068,28,2,0,0,4,0,0,0,0
3069,4,1,27,12,9,0,0,0,36
3070,0,1,11,5,2,3,1,0,9
3071,2,0,0,6,0,0,0,0
3072,4,5,7,8,1,5,0,0,0
3073,1,4,0,3,1,2,0,0,14
3074,1,5,0,4,6,0,3,0,40
3075,1,0,0,1,3,0,0,0,15
3076,1,4,0,2,0,0,2,0,23
3077,0,0,1,7,1,3,1,0,0
3078,2,2,7,4,0,0,0,4,29
3079,0,1,0,7,5,0,1,0,53
3080,7,4,14,1,4,0,0,0,4
3081,4,3,17,4,0,1,9,1,0
3082,8,0,10,6,2,7,3,46
3083,0,1,0,5,5,0,13,0,0
3084,1,1,1,4,0,3,3,0,19
3085,25,0,3,4,0,0,0,48
3086,1,1,4,9,2,1,1,0,15
3087,3,2,0,4,1,5,7,0,21
3088,0,0,3,3,0,0,6,0,26
3089,0,0,0,8,2,0,5,0,0
3090,29,3,2,10,2,2,12,0,0
3091,1,0,1,1,0,0,0,0
3092,1,5,0,3,0,3,0,0,43
3093,8,0,21,2,0,6,3,0,32
3094,22,0,1,3,10,1,11,0,13
3095,3,1,3,2,0,0,5,0,0
3096,21,5,2,10,1,0,5,41
3097,4,0,1,4,5,0,11,10,6
3098,1,5,6,4,2,2,0,18
3099,0,0,2,2,4,0,7,0,38
3100,2,0,0,3,4,2,1,0,6
3101,2,1,6,3,1,1,3,0
3102,2,0,9,6,0,1,0,0,4
3103,1,0,0,5,1,1,1,0,9
3104,22,4,23,8,6,6,9,0,0
3105,1,0,4,4,6,3,7,0,0
3106,2,0,0,9,6,0,3,0,38
3107,1,0,12,9,2,1,0,3,9
3108,20,2,17,5,0,8,0,0
3109,19,0,6,0,1,0,0,0,5
3110,0,1,0,11,3,4,10,0,3
3111,2,2,1,6,6,3,6,0,0
3112,2,4,0,6,3,0,0,0,0
3113,1,4,0,6,4,0,10,0,
3114,0,2,0,11,3,0,1,0,36
3115,28,5,7,10,6,0,0,0,3
3116,2,0,0,2,5,0,10,0,0
3117,2,1,12,1,2,0,2,0,26
3118,0,0,5,6,3,1,1,0,0
3119,2,1,5,4,0,8,5,0,6
3120,2,0,7,9,1,2,11,0,8
3121,2,0,12,0,6,2,11,0,5
3122,0,0,1,5,2,0,3,0,52
3123,4,0,9,1,1,1,7,0
3124,2,0,12,3,0,1,6,0,0
3125,0,0,7,6,2,0,0,0,45
3126,1,4,22,11,3,5,13,0,0
3127,0,2,14,1,4,1,0,0,0
3128,1,3,0,0,0,3,0,0,8
3129,4,0,0,0,0,4,0,0,0
3130,1,1,0,1,0,2,1,0,0
3131,8,0,7,1,9,0,14,0,0
3132,1,0,0,1,0,1,0,0,20
3133,0,0,1,2,6,0,9,7,0
3134,0,0,13,5,0,1,13,0,14
3135,1,1,0,0,0,3,0,0,27
3136,3,4,16,8,9,0,0,0,0
3137,0,2,1,5,2,0,0,0,9
3138,0,0,4,5,6,0,6,0,30
3139,2,1,10,11,0,1,7,0,35
3140,0,4,26,1,7,0,5,0,16
3141,3,0,18,5,9,0,14,7,31
3142,20,0,0,3,4,0,1,7,57
3143,2,0,26,2,0,0,7,0,23
3144,2,5,3,11,2,13,0,9
3145,0,0,2,0,3,0,0,0,19
3146,4,0,7,0,2,1,0,0,36
3147,0,1,0,0,4,1,8,8,8
3148,7,1,0,1,7,2,1,0,8
3149,2,0,0,6,7,3,0,0,0
3150,0,2,4,4,11,3,6,4,0
3151,2,3,0,7,5,0,8,0,0
3152,8,0,11,3,2,4,1,0,42
3153,8,0,9,2,3,1,7,0,39
3154,7,0,0,2,4,0,7,0,0
3155,3,0,13,2,0,0,9,0,0
3156,0,0,0,2,8,0,3,4,0
3157,7,1,18,5,2,0,7,0,0
3158,1,3,10,0,6,0,6,0,12
3159,2,2,11,10,1,0,0,4,23
3160,0,1,9,5,3,3,0,0,22
3161,13,4,14,3,1,0,0,0,0
3162,2,1,0,0,5,0,9,0,0
3163,8,0,10,8,2,0,0,0,0
3164,1,5,5,3,4,1,0,0,0
3165,1,5,0,1,0,3,8,0,0
3166,8,0,9,1,0,1,0,0,23
3167,4,5,0,1,3,4,0,2,10
3168,2,4,2,5,1,3,9,0,29
3169,1,3,0,11,4,0,0,0,0
3170,1,0,5,0,5,0,11,0,6
3171,22,0,0,4,11,1,9,0,17
3172,0,4,16,9,9,0,0,0,0
3173,1,0,13,10,0,1,0,0,13
3174,2,0,1,2,2,3,7,0,40
3175,23,5,0,5,8,0,13,0,11
3176,2,2,0,0,1,0,0,3
3177,1,0,0,2,5,0,0,0,9
3178,0,1,15,5,5,0,0,1,21
3179,2,2,0,2,0,7,0,0,0
3180,3,5,6,1,5,0,0,0,27
3181,1,3,6,1,1,3,4,0,15
3182,19,2,12,5,7,3,11,0,2
3183,1,4,2,2,2,0,4,0,0
3184,2,5,11,5,5,0,3,0,0
3185,0,5,0,10,4,0,11,0,7
3186,1,4,0,2,3,0,2,0,0
3187,0,3,0,2,0,0,0,0,0
3188,8,3,10,4,6,8,3,0,0
3189,2,5,0,8,5,0,0,0,0
3190,22,0,0,7,4,0,0,0,0
3191,1,2,1,1,0,1,10,6,
3192,8,0,0,0,0,0,1,0,0
3193,0,2,26,9,2,0,8,1,20
3194,0,4,0,4,11,0,0,0,0
3195,0,0,0,7,8,0,5,0,0
3196,1,3,18,0,0,1,11,0,53
3197,8,0,0,1,2,0,10,0,2
3198,0,0,4,0,4,1,0,0,3
3199,21,0,0,2,3,0,11,0,29
3200,8,5,1,5,4,4,1,0,5
3201,0,0,6,4,7,5,1,0,7
3202,1,0,0,4,0,2,5,0,4
3203,2,5,7,7,0,2,0,0,20
3204,2,0,10,9,0,0,0,0,0
3205,0,2,11,3,0,3,7,4,
3206,30,5,7,11,2,0,0,0,53
3207,1,5,0,4,0,0,1,0,0
3208,2,0,12,4,4,2,2,0,0
3209,3,0,0,8,0,0,0,0,0
3210,21,5,0,9,10,1,0,0,42
3211,0,5,0,1,6,5,11,1,2
3212,3,0,0,1,5,0,11,0,20
3213,2,1,1,1,3,4,6,0,0
3214,29,1,16,1,9,0,1,0,3
3215,19,0,0,7,5,0,0,1,0
3216,3,0,1,11,0,1,0,4,0
3217,1,0,7,6,1,1,2,0,9
3218,1,1,14,3,10,0,0,0,0
3219,8,5,0,3,0,0,0,0,0
3220,3,1,0,0,8,0,1,0,54
3221,8,2,0,2,2,1,0,0,0
3222,0,4,3,0,2,1,6,1,0
3223,0,2,15,6,11,2,6,0,0
3224,13,4,11,5,5,0,1,7,0
3225,2,0,12,4,2,0,6,0,41
3226,2,4,0,3,10,3,0,0,39
3227,4,0,2,9,0,0,8,0,25
3228,0,2,0,4,3,2,13,0,16
3229,3,0,25,5,0,2,9,0,10
3230,0,0,4,2,4,2,8,0,22
3231,3,0,0,2,0,0,11,0,3
3232,1,3,21,4,7,2,2,0,10
3233,0,4,0,4,2,0,10,0,49
3234,0,0,17,2,7,0,1,0,0
3235,2,3,2,1,2,0,0,0,15
3236,29,4,25,5,0,1,8,0
3237,20,2,5,3,3,0,0,0,0
3238,1,4,9,6,0,1,0,0,42
3239,1,3,0,0,6,0,11,0,16
3240,2,3,0,4,3,2,2,0,0
3241,2,3,17,3,7,2,1,0,46
3242,4,0,0,3,0,0,15,0,23
3243,0,1,6,5,3,0,0,2,0
3244,2,3,10,4,0,4,0,5,0
3245,0,0,5,8,0,3,1,0,29
3246,1,0,15,3,7,3,8,0,0
3247,0,0,14,0,11,1,0,0,9
3248,7,5,0,3,2,1,0,0,16
3249,2,3,15,5,0,0,1,0,0
3250,0,3,0,0,10,0,0,0,3
3251,13,3,0,8,12,0,0,1,0
3252,0,0,0,8,5,0,0,0,0
3253,0,2,23,9,3,0,3,0,0
3254,7,4,10,4,5,0,1,0,0
3255,24,0,0,1,4,1,0,0,31
3256,8,3,5,0,0,0,2,0,0
3257,2,5,4,0,7,0,1,0,0
3258,2,2,7,2,0,3,0,0,5
3259,22,0,17,2,2,1,11,0,0
3260,8,3,0,0,0,0,6,0,
3261,1,2,4,1,1,1,1,0,0
3262,7,1,0,0,5,0,0,0,0
3263,2,0,10,1,7,3,1,0,52
3264,1,0,4,4,5,0,1,0,34
3265,2,5,0,2,7,0,0,0,0
3266,1,3,11,0,4,0,7,0,0
3267,23,0,0,4,4,1,1,0,0
3268,1,0,0,1,0,0,0,0,23
3269,0,0,1,3,7,0,0,0,0
3270,2,0,9,9,4,1,8,1,12
3271,2,0,12,9,0,0,6,0,0
3272,2,5,10,0,2,0,0,0
3273,1,5,10,3,5,0,3,0,0
3274,19,0,7,11,0,4,2,0,31
3275,0,5,17,6,6,4,1,0,6
3276,4,2,0,1,2,2,0,0,44
3277,19,0,0,2,6,0,1,0,17
3278,2,0,3,10,3,0,6,0,21
3279,0,5,7,1,0,0,0,51
3280,3,0,0,11,6,2,12,0,49
3281,1,0,12,5,9,0,14,0,0
3282,1,5,5,2,7,0,4,0,8
3283,2,1,17,11,2,0,6,0,0
3284,7,0,7,2,0,1,0,0,0
3285,29,0,0,11,5,0,0,0,0
3286,22,5,0,7,3,1,0,0,38
3287,4,0,1,0,1,0,1,6,10
3288,24,2,17,11,8,0,0,0,0
3289,4,0,17,11,3,0,1,0,12
3290,24,1,0,8,3,4,13,0,13
3291,1,0,0,5,4,2,9,0,17
3292,0,4,6,8,0,8,4,2,2
3293,19,1,0,8,10,0,0,0,5
3294,1,1,10,0,4,1,9,0,2
3295,30,5,16,5,9,0,9,0,20
3296,19,5,0,0,1,2,5,0,42
3297,13,1,0,8,2,0,3,0,0
3298,3,1,3,1,0,1,7,0,40
3299,25,3,27,12,9,0,0,10,0
3300,4,0,0,5,6,1,9,7,0
3301,2,0,4,5,1,4,6,0,
3302,4,4,0,5,1,0,4,0,42
3303,4,5,1,7,5,0,7,0,0
3304,2,5,9,2,4,2,0,0,0
3305,1,5,8,2,2,1,0,11
3306,3,1,15,0,0,4,1,0,14
3307,0,2,0,0,1,1,11,0,0
3308,8,2,13,6,6,0,0,5,
3309,8,3,0,6,8,1,6,2,45
3310,2,4,26,5,6,0,1,0,0
3311,3,1,0,0,1,0,0,0,0
3312,3,3,25,6,1,1,0,0,40
3313,2,0,11,4,0,0,5,0,6
3314,1,2,17,2,1,1,0,0,37
3315,1,3,0,0,4,6,0,0
3316,2,1,15,2,1,3,1,0,0
3317,2,4,18,0,0,0,0,0,17
3318,2,4,0,6,2,4,10,8,0
3319,0,4,0,6,1,1,0,0,0
3320,27,1,4,9,8,1,0,14
3321,2,0,0,0,0,0,0,24
3322,0,0,0,7,4,0,1,0,0
3323,2,3,0,6,6,0,0,0,0
3324,21,0,3,9,7,0,1,0,0
3325,21,0,0,7,2,2,1,0,0
3326,1,0,0,0,5,0,1,0,23
3327,2,2,1,7,10,1,3,0,0
3328,8,1,3,5,0,15,0,0
3329,1,0,0,2,4,0,0,0,56
3330,1,3,1,2,0,0,6,0,18
3331,3,0,0,2,3,6,0,6,41
3332,0,0,4,7,3,7,0,0,0
3333,2,0,14,5,1,0,11,0,8
3334,26,2,16,9,9,0,1,0,31
3335,4,1,0,0,4,1,0,0,0
3336,4,5,9,5,0,1,2,0,14
3337,3,1,9,6,4,2,4,0,6
3338,0,5,13,1,2,2,6,1,
3339,2,3,4,2,8,2,4,0,48
3340,19,0,0,8,0,0,11,3,0
3341,1,1,15,2,1,3,0,0,0
3342,1,0,7,8,3,2,0,0,29
3343,2,5,7,9,8,1,8,0,3
3344,4,0,3,3,4,2,3,0,0
3345,7,5,1,3,0,0,0,0,0
3346,2,1,12,2,1,2,11,0,30
3347,1,0,0,2,0,1,1,4,0
3348,2,3,0,10,6,1,0,0,0
3349,2,0,16,3,9,0,5,0,0
3350,0,0,0,5,7,0,8,0,9
3351,0,0,16,2,9,0,0,0,17
3352,2,1,0,0,4,0,5,0,2
3353,1,0,0,5,1,0,0,0,0
3354,19,0,0,5,2,0,5,0,56
3355,7,0,0,0,0,0,1,0,0
3356,1,5,23,3,4,2,2,2,7
3357,21,5,2,8,7,4,4,0,0
3358,0,4,0,6,2,0,0,0,43
3359,13,0,13,11,2,0,0,0,7
3360,19,5,1,5,1,0,3,0,0
3361,7,0,0,0,6,1,9,0,0
3362,8,1,11,3,1,0,13,0,0
3363,1,0,14,3,1,0,0,10,6
3364,4,2,9,9,0,1,7,0,41
3365,2,3,25,1,1,8,1,0,42
3366,1,5,5,8,1,3,0,0,0
3367,13,0,0,0,7,0,1,0,4
3368,1,0,0,6,3,7,11,0,2
3369,2,3,13,0,4,0,1,0,17
3370,1,4,0,2,5,0,0,0,40
3371,1,3,11,6,3,0,12,0,0
3372,1,1,2,1,3,1,0,0,27
3373,0,0,0,5,2,0,0,0,19
3374,0,4,11,6,0,1,0,0,0
3375,21,0,9,2,0,1,13,0,9
3376,8,0,0,5,0,4,0,0,11
3377,1,1,14,8,2,4,3,2,11
3378,1,1,1,3,7,8,0,0
3379,19,0,9,0,0,6,0,0,0
3380,2,0,0,5,2,1,0,0,0
3381,2,0,0,5,5,0,0,4,0
3382,0,1,0,6,2,0,0,0,53
3383,1,4,5,6,11,0,0,0,3
3384,2,4,0,4,2,1,0,4,40
3385,25,3,17,11,2,4,0,0,0
3386,0,1,3,1,2,1,3,0,33
3387,0,2,5,0,3,7,1,0,0
3388,20,2,26,3,5,0,1,0,0
3389,0,4,0,3,4,0,2,1,23
3390,1,4,0,1,8,1,7,0,0
3391,2,3,3,4,0,0,0,19
3392,26,0,12,3,3,4,0,0,36
3393,0,1,11,0,7,3,3,0,30
3394,3,0,0,0,2,4,4,0,30
3395,0,0,0,6,0,3,0,0,2
3396,0,3,0,2,1,1,9,2,0
3397,0,0,12,4,4,0,6,0,0
3398,2,3,5,5,0,2,10,0,45
3399,0,0,23,3,2,6,3,0,0
3400,1,0,7,5,10,2,5,0,10
3401,4,0,0,0,4,0,3,0,10
3402,22,0,3,4,1,2,0,0,41
3403,0,0,1,3,3,0,1,0,52
3404,21,0,1,5,11,3,11,0,37
3405,1,0,0,11,5,0,10,0,0
3406,0,1,0,9,3,3,7,0,0
3407,0,0,4,4,2,0,5,0,0
3408,25,0,0,10,8,0,0,0,0
3409,8,1,2,2,4,1,0,0,0
3410,2,0,13,0,4,4,0,0,35
3411,1,4,0,6,0,2,13,5,12
3412,2,0,1,8,6,9,0,25
3413,1,1,0,4,2,0,0,0,0
3414,0,2,3,0,2,11,6,11
